Manufacturer_ID,Manufacturer,Model,Model_Year,Alternative_Fuel_Economy_City,Alternative_Fuel_Economy_Highway,Alternative_Fuel_Economy_Combined,Conventional_Fuel_Economy_City,Conventional_Fuel_Economy_Highway,Conventional_Fuel_Economy_Combined,Transmission,Engine_Type,Engine_Size,Engine_Cylinder_Count,Engine_and_Motors_Description,Category,Fuel_Code,Fuel,Fuel_Configuration_Name,Electric_Only_Range,eRange_min,eRange_max,eRange_avg,Total_Range,PHEV_Type,Drivetrain,Charging_Rate_Level_2_in_kW,Charging_Rate_DC_Fast_kW,Charging_Speed_Level_1_miles_added_per_hour_of_charging,Charging_Speed_Level_2_miles_added_per_hour_of_charging,Charging_Speed_DCFast_miles_added_per_hour_of_charging,Battery_Voltage,Battery_Capacity_Amp_Hours,Battery_Capacity_kWh,Seating_Capacity,Notes
211,BMW,Active Hybrid 7L,2011,17,24,,,,,Semi-Automatic,,4.4L,8,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
211,BMW,Active Hybrid X6,2011,17,19,,,,,Semi-Automatic,,4.4L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
235,Buick,Lucerne CX,2011,13,20,,17,27,,Automatic / 4 speed,,3.9L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
235,Buick,Regal Automatic,2011,13,21,,18,28,,Automatic,,2.0L,4,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
235,Buick,Regal Manual,2011,15,22,,20,32,,Manual / 6 speed,,2.0L,4,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade 2WD,2011,10,15,,14,18,,Automatic / 6 speed,,6.2L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade AWD,2011,10,14,,13,18,,Automatic / 6 speed,,6.2L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade ESV 2WD,2011,10,15,,14,18,,Automatic / 6 speed,,6.2L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade ESV AWD,2011,9,13,,13,18,,Automatic / 6 speed,,6.2L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade Ext AWD,2011,9,13,,13,18,,Automatic / 6 speed,,6.2L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
215,Chevrolet,Avalanche 1500 4WD,2011,11,16,,15,21,,Automatic,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Equinox AWD,2011,12,17,,16,22,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Equinox FWD,2011,12,18,,17,24,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Express 1500 Cargo Van,2011,10,13,,13,17,,Automatic / 4 speed,,5.3L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Express 2500 Passenger Van,2011,8,12,,10,16,,Automatic / 4 speed,,6.0L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,HHR FWD Automatic,2011,15,21,,22,30,,Automatic / 4 speed,,2.4L,4,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,HHR FWD Manual,2011,16,23,,22,32,,Manual / 5 speed,,2.2L,4,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,HHR FWD Manual,2011,16,23,,22,32,,Manual / 5 speed,,2.2L,4,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Impala LS,2011,14,22,,19,29,,Automatic,,3.5L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Malibu LS,2011,15,23,,22,33,,,,2.4L,4,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Silverado 1500 2WD,2011,10,14,,14,19,,Automatic / 4 speed,,4.8L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Silverado 1500 4WD,2011,9,13,,12,18,,Automatic,,6.2L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Silverado 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
215,Chevrolet,Suburban 1500 4WD,2011,11,16,,15,21,,Automatic / 6 speed,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Tahoe 1500 4WD,2011,11,16,,15,21,,Automatic / 6 speed,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Tahoe 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
215,Chevrolet,Volt,2011,0.36,0.37,,35,40,,,,1.4L,4,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,,,,
223,Chrysler,200,2011,14,21,,19,29,,Automatic / 6 speed,,3.6L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
223,Chrysler,300,2011,13,19,,18,27,,Automatic / 5 speed,,3.6L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
223,Chrysler,Town & Country,2011,12,17,,17,24,,Automatic / 4 speed,,3.3L,6,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Avenger,2011,14,21,,19,29,,Automatic,,3.6L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Challenger,2011,13,19,,18,27,,Automatic,,3.6L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Charger,2011,13,19,,18,27,,Automatic / 5 speed,,3.6L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Dakota 2WD,2011,9,13,,14,19,,Automatic / 5 speed,,4.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Dakota 4WD,2011,9,13,,14,19,,Automatic / 5 speed,,4.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Durango 2WD,2011,12,17,,16,23,,Automatic / 5 speed,,3.6L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Durango 4WD,2011,12,16,,16,22,,Automatic / 5 speed,,3.6L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Grand Caravan,2011,12,18,,17,25,,Automatic / 6 speed,,3.6L,6,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Journey,2011,13,18,,17,25,,Automatic / 6 speed,,3.6L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Ram,2011,9,12,,13,18,,Automatic / 5 speed,,4.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Ram 1500 2WD,2011,9,13,,14,19,,Automatic / 5 speed,,4.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Crown Victoria LX,2011,12,17,,16,24,,Automatic / 4 speed,,4.6L,8,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,E150,2011,10,12,,13,17,,Automatic / 4 speed,,4.6L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,E250,2011,9,12,,12,16,,Automatic,,4.6L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,E350,2011,9,11,,11,15,,Automatic,,5.4L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Escape 4WD,2011,14,19,,18,23,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Escape Hybrid,2011,30,27,,,,,Automatic / Variable,,2.5L,4,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
219,Ford,Expedition 4WD,2011,9,13,,13,18,,Automatic / 6 speed,,5.4L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,F150,2011,10,14,,14,20,,Automatic / 6 speed,,5.4L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,F250,2011,,,,,,,Automatic / 6 speed,,6.2L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Ford  Azure Transit Connect,2011,62,,,,,,,52 kW e-motor,,,,Van,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,
219,Ford,Fusion AWD FFV,2011,13,19,,18,26,,Automatic / 6 speed,,3.0L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Fusion FWD FFV,2011,14,21,,20,28,,Automatic / 6 speed,,3.0L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Fusion Hybrid,2011,41,36,,,,,Automatic / Variable,,2.4L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
219,Ford,Fusion Hybrid,2011,,,,41,36,,Automatic / Variable,,2.4L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
219,Ford,Transit Connect CNG,2011,,,,,,,Automatic,,2.0L,4,,Van,CNG,CNG - Compressed Natural Gas,Dedicated,,,,,,,,,,,,,,,,,
219,Ford,Transit Connect CNG,2011,,,,,,,,,,,,Van,CNG,CNG - Compressed Natural Gas,Dedicated,,,,,,,,,,,,,,,,,
219,Ford,Transit Connect Propane,2011,,,,,,,Automatic,,2.0L,4,,Van,LPG,Propane,Dedicated,,,,,,,,,,,,,,,,,
213,GMC,Savana 1500,2011,10,13,,13,17,,Automatic / 4 speed,,5.3L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Savana 2500,2011,8,12,,10,16,,Automatic / 4 speed,,6.0L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Sierra 1500,2011,11,16,,15,21,,Automatic / 6 speed,,5.3L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Sierra 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
213,GMC,Terrain AWD,2011,12,17,,16,22,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Terrain FWD,2011,12,18,,17,24,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Yukon 1500,2011,11,16,,15,21,,Automatic / 6 speed,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Yukon 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
209,Honda,Civic GX,2011,24,36,,,,,Manual / 5 speed,,1.8L,4,,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,,,,,,,,,,,,,,,,,
209,Honda,Civic Hybrid,2011,40,45,,,,,Automatic / Variable,,1.3L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
209,Honda,Civic Hybrid,2011,40,45,,,,,Automatic / Variable,,1.3L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
209,Honda,CR-Z,2011,35,39,,,,,Automatic / Variable,,1.5L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
209,Honda,FCX Clarity,2011,60,60,,,,,,,,,,Sedan/Wagon,H2,Hydrogen Fuel Cell,Fuel Cell,,,,,,,,,,,,,,,,,
209,Honda,Insight LX Hybrid,2011,40,43,,,,,Automatic / Variable,,1.3L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
351,Hyundai,Sonata Hybrid,2011,37,39,,,,,Automatic,,2.4L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
275,Jeep,Grand Cherokee 2WD,2011,13,17,,16,23,,Automatic / 5 speed,,3.6L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
275,Jeep,Grand Cherokee 4WD,2011,12,16,,16,22,,Automatic / 5 speed,,3.6L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
243,Lexus,CT 200h,2011,,,,,,,,,1.8L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
243,Lexus,GS 450h,2011,22,25,,,,,,,,,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
243,Lexus,HS 250h,2011,35,34,,,,,Automatic / Variable,,2.4L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
243,Lexus,LS 600h,2011,19,23,,,,,Automatic / Variable,,5.0L,8,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
243,Lexus,RX 450h,2011,32,28,,,,,Automatic / Variable,,3.5L,6,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
227,Lincoln,MKZ Hybrid,2011,41,36,,,,,Automatic / Variable,,2.5L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
227,Lincoln,Navigator 2WD,2011,10,15,,14,20,,Automatic / 6 speed,,5.4L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
227,Lincoln,Navigator 4WD,2011,9,13,,14,20,,Automatic / 6 speed,,5.4L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
227,Lincoln,Town Car,2011,12,17,,16,24,,Automatic / 4 speed,,4.6L,8,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
229,Mazda,Tribute 2WD Hybrid,2011,,,,34,31,,Automatic,,2.5L,4,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
229,Mazda,Tribute 4WD FFV,2011,13,16,,18,23,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
229,Mazda,Tribute FWD FFV,2011,14,19,,19,25,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
239,Mercedes-Benz,C300 4Matic,2011,13,19,,18,25,,Automatic / 7 speed,,3.0L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
239,Mercedes-Benz,C300 Sport,2011,13,19,,18,26,,Automatic / 7 speed,,3.0L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
239,Mercedes-Benz,ML450 4Matic Hybrid,2011,21,24,,,,,Automatic / 7 speed,,3.5L,6,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
239,Mercedes-Benz,S400 Hybrid,2011,19,26,,,,,Automatic / 7 speed,,3.5L,6,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
233,Mercury,Grand Marquis,2011,12,17,,16,24,,Automatic / 4 speed,,4.6L,8,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
233,Mercury,Mariner,2011,14,19,,19,25,,Automatic / 6 speed,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
233,Mercury,Mariner Hybrid,2011,30,27,,,,,Automatic / Variable,,2.5L,4,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
233,Mercury,Milan AWD,2011,14,21,,20,28,,Automatic / 6 speed,,3.0L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
233,Mercury,Milan Hybrid,2011,41,36,,,,,Automatic / Variable,,2.5L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
217,Nissan,Altima Hybrid,2011,35,33,,,,,Automatic / 5 speed,,2.5L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
217,Nissan,Armada 2WD FFV,2011,9,13,,12,19,,Automatic / 5 speed,,5.6L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
217,Nissan,Armada 4WD FFV,2011,9,13,,12,18,,Automatic / 5 speed,,5.6L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
217,Nissan,Leaf,2011,,,,,,,None,,,,,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,
217,Nissan,LEAF,2011,0.32,0.37,,,,,None,AC electric motor,,,,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,
217,Nissan,Titan King Cab 2WD FFV,2011,9,13,,13,18,,Automatic / 5 speed,,5.6L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
217,Nissan,Titan King Cab 4WD FFV,2011,9,13,,12,17,,Automatic / 5 speed,,5.6L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
371,Saab,9-5 Turbo4,2011,13,20,,18,28,,Automatic,,2.0L,4,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
237,Tesla,Roadster 2.5,2011,0.3,0.3,,,,,,,,,,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,
221,Toyota,Camry Hybrid,2011,31,35,,,,,Automatic / Variable,,2.4L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
221,Toyota,Highlander Hybrid,2011,27,25,,,,,Automatic / Variable,,3.3L,6,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
221,Toyota,Prius,2011,51,48,,,,,Automatic / Variable,,1.8L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
221,Toyota,Sequoia 4WD,2011,9,12,,13,18,,Automatic / 6 speed,,5.7L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
221,Toyota,Sequoia 4WD FFV,2011,9,12,,12,17,,Automatic / 6 speed,,5.7L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
221,Toyota,Tundra 4WD,2011,10,13,,13,17,,Automatic / 6 speed,,5.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
347,Volkswagen,Touareg Hybrid,2011,,,,,,,Automatic / 8 speed,,3.0L,6,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
211,BMW,X6 Active Hybrid,2010,17,19,,,,,,,,,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
235,Buick,Lucerne,2010,13,20,,17,26,,Automatic,,3.9L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade,2010,10,16,,14,20,,Automatic,,6.2L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
231,Cadillac,Escalade Hybrid,2010,21,22,,,,,Automatic,,6.0L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
215,Chevrolet,Avalanche 1500,2010,11,16,,15,21,,Automatic,,5.3L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Express G1500,2010,10,13,,13,18,,Automatic,,5.3L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,HHR 2WD,2010,16,23,,22,32,,Manual,,2.2L,4,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Impala,2010,14,22,,18,29,,Automatic,,3.5L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Malibu,2010,16,23,,22,30,,Automatic,,2.4L,4,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Malibu LS,2010,26,34,,,,,Automatic,,2.4L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
215,Chevrolet,Silverado 1500,2010,21,22,,,,,Automatic,,6.0L,8,,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
215,Chevrolet,Silverado C15,2010,11,16,,15,21,,Automatic,,5.3L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Suburban C1500,2010,11,16,,15,21,,Automatic,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Tahoe,2010,11,16,,15,21,,Automatic,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
215,Chevrolet,Tahoe Hybrid,2010,21,22,,,,,Automatic,,6.0L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
223,Chrysler,Sebring,2010,14,20,,18,26,,Automatic,,2.7L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
223,Chrysler,Town & Country,2010,12,17,,17,24,,,,3.3L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Avenger SXT,2010,14,20,,19,27,,Automatic,,2.7L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Dakota,2010,9,13,,14,19,,Automatic,,4.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,Grand Caravan,2010,12,17,,17,24,,Automatic,,3.3L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
225,Dodge,RAM 1500 4WD,2010,9,12,,13,18,,Automatic,,4.7L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Crown Victoria,2010,12,17,,16,24,,Automatic,,4.6L,8,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Escape,2010,14,19,,19,25,,Automatic,,3.0L,6,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Escape Hybrid,2010,34,31,,,,,Automatic,,2.5L,4,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
219,Ford,Expedition,2010,9,13,,13,19,,Automatic,,5.4L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,F150,2010,10,14,,14,20,,Automatic,,5.4L,8,,Pickup,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Fusion,2010,13,19,,18,27,,Automatic,Duratec Flexible Fuel 24 Valve,3.0L,6,,Sedan/Wagon,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
219,Ford,Fusion Hybrid FWD,2010,41,36,,,,,Automatic,Atkinson-Cycle Hybrid,2.5L,4,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
213,GMC,Savana,2010,10,13,,13,18,,Automatic,,5.3L,8,,Van,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Yukon,2010,11,16,,15,21,,Automatic,,5.3L,8,,SUV,E85_GSLN,Ethanol (E85),Flexible Fuel,,,,,,,,,,,,,,,,,
213,GMC,Yukon 1500,2010,21,22,,,,,Automatic,,6.0L,8,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,
209,Honda,Civic GX,2010,24,36,,26,36,,5-Speed Automatic,,1.8L,4,,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,Dedicated,,,,,,,,,,,,,,,,,
